0.114891 0.195740 0.304335 0.065719 8.009505 0.434185 16.473660 389.821605 0.065762
1.051386 0.445610 0.071450 0.065719 1.086727 -2.376272 9.177174 252.221542 0.049229
1.297738 0.802780 0.002310 0.065719 -4.773060 6.166617 20.495004 422.174463 0.082142
1.593613 0.320480 0.561445 0.065719 2.614789 0.138627 10.591905 272.821380 0.049229
1.823592 0.472985 0.591610 0.065719 -1.549955 -3.126428 12.789525 324.676400 0.065601
7.244828 0.659020 0.497500 0.065719 -6.166789 -1.667371 15.279971 386.295671 0.065738
7.852792 0.196185 0.535215 0.065719 7.048078 -2.449909 13.592868 310.777473 0.049136
9.199790 0.553740 0.230345 0.065719 6.645439 -0.252549 10.299424 219.110763 0.049277
9.380455 0.768610 0.279885 0.065719 3.492313 7.070454 12.014714 236.301093 0.049377
10.415434 0.522715 0.743895 0.065719 -5.855911 -4.058065 14.665829 325.518593 0.049381
