timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
0.032875,378.635815,315.591785,0.213463,0.000000,0,0,calib_c
0.262847,566.175744,149.069808,0.410643,0.000000,0,0,calib_c
2.398490,477.168229,326.712086,0.689975,198.693524,0,0,calib_c
7.146235,540.643429,341.321014,0.690017,65.134644,0,0,calib_c
8.230516,1508.184436,841.754209,0.361403,1089.297473,0,0,calib_b
8.608353,1508.006400,849.992400,0.016394,8.240114,0,0,calib_b
