timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_order,aoi
0.049175,597.048671,368.493271,1.724910,0.000000,0,0,calib_c
4.763949,478.517290,311.979159,0.805100,0.000000,0,0,calib_c
