8.164789 1498.368738 693.430408 0.427099 1245.435332 0.032822
8.624710 254.448150 632.024100 1.281452 975.204766 0.049314
9.955476 1227.134108 561.978657 2.332749 952.148091 0.016541
12.304766 274.986574 563.008930 0.755662 1092.864856 0.032755
13.093183 1364.855040 643.881175 1.117128 0.000000 0.032755
