0.000000 1494.220800 882.262800
0.016493 1503.552000 876.015000
0.032911 1517.731200 866.521800
0.049237 1524.748800 832.210200
0.065762 1524.912000 832.069800
0.082112 1131.964800 749.730600
0.098564 1098.336000 782.562600
0.115089 1098.336000 782.562600
0.131460 1077.820800 814.449600
0.147894 1084.012800 798.557400
0.164345 1085.011200 794.183400
0.180739 1110.912000 759.169800
0.197198 1089.062400 750.313800
0.213560 1090.252800 753.332400
0.230024 1456.003200 818.607600
0.246538 1497.523200 860.560200
0.262860 1502.880000 855.937800
0.279370 1534.022400 900.142200
0.295738 1515.100800 893.273400
0.312133 1510.771200 895.222800
0.328531 1513.392000 945.372600
0.345087 1512.806400 946.933200
0.361387 1503.264000 952.295400
0.377809 1502.774400 913.275000
0.394237 1476.393600 919.609200
0.410719 1471.708800 923.216400
0.427107 1493.222400 928.762200
0.443543 1510.992000 912.729600
0.459993 1510.070400 914.500800
0.476460 1466.774400 920.602800
0.492884 1485.312000 972.237600
0.509269 1495.584000 965.482200
0.525701 1510.118400 868.968000
0.542129 1558.540800 890.870400
0.558543 1558.540800 890.870400
0.574992 1500.960000 917.092800
0.591409 1465.468800 931.645800
0.607893 1461.705600 933.476400
0.624260 984.182400 1080.000000
0.640754 802.636800 1080.000000
0.657103 804.796800 1080.000000
0.673558 793.392000 1080.000000
0.690050 779.433600 1080.000000
0.706411 780.518400 1080.000000
0.722770 781.641600 1080.000000
0.739271 788.208000 1080.000000
0.756121 784.876800 1080.000000
0.772085 791.222400 1080.000000
0.788652 761.856000 1080.000000
0.805021 758.524800 1080.000000
0.821359 777.811200 1080.000000
0.837788 794.544000 1080.000000
0.854315 798.508800 1080.000000
0.870711 793.372800 1080.000000
0.887075 772.358400 1080.000000
0.903580 772.051200 1080.000000
0.920018 767.299200 1080.000000
0.936466 722.572800 1080.000000
0.952816 725.385600 1080.000000
0.969332 747.110400 709.349400
0.985736 845.520000 580.149000
1.002106 840.652800 562.296600
1.018574 845.251200 542.219400
1.034968 862.780800 549.995400
1.051411 862.896000 560.790000
1.067961 883.219200 590.301000
1.084260 836.006400 584.074800
1.100713 837.168000 590.711400
1.117165 895.104000 605.847600
1.133610 865.132800 594.993600
1.149931 867.254400 588.146400
1.166388 906.163200 605.129400
1.182859 843.388800 598.698000
1.199229 840.230400 598.989600
