1.002078 0.509840 0.671435 0.065490 -0.783639 -5.083827 9.700329 221.572485 0.049311
1.297776 0.581415 0.437505 0.065490 -0.145672 1.975536 13.329962 287.008233 0.065761
1.560657 0.742440 0.884930 0.065490 -4.785977 -1.153418 10.096522 248.527304 0.049321
1.905682 0.524800 0.815385 0.065490 -4.128802 -0.272731 12.383975 333.412574 0.049343
2.152067 0.279630 0.839690 0.065490 3.202392 -6.733659 14.056281 307.302166 0.082101
2.497080 0.310305 0.116745 0.065490 -2.300257 1.365027 11.197593 336.000432 0.049174
2.874947 0.617625 0.002335 0.065490 -1.425282 -0.398122 14.351827 400.168894 0.065655
3.630682 0.383520 0.161395 0.065490 5.004968 -1.809605 9.977498 230.189342 0.049187
3.909950 0.579880 0.079250 0.065490 8.057303 0.441353 11.892087 285.487666 0.049341
4.156334 0.810330 0.115195 0.065490 -2.466836 3.428248 21.333672 492.313339 0.065724
4.419103 0.383790 0.646285 0.065490 0.710316 -2.286208 7.922455 198.561769 0.049392
5.454272 0.241155 0.252445 0.065490 7.727922 -0.655078 14.759259 346.902489 0.049131
5.963512 0.709695 0.136890 0.065490 -8.911538 -1.594709 14.763410 330.246297 0.049292
6.817804 0.419405 0.316770 0.065490 -0.269974 6.503715 11.560966 255.351730 0.049114
7.031293 0.417645 0.639180 0.065490 -2.802117 -9.278677 12.588777 252.968644 0.049249
7.967717 0.251685 0.245460 0.065490 3.673687 0.633684 13.622449 377.622150 0.049295
8.805569 0.559445 0.219060 0.065490 -4.495697 -0.938383 9.458075 248.129085 0.049215
9.889730 0.500835 0.142955 0.065490 4.425418 0.004742 13.104350 326.422221 0.065843
10.119747 0.857990 0.124420 0.065490 -1.297077 3.094469 20.970790 526.673449 0.082232
10.875481 0.403255 0.721885 0.065490 1.213761 -5.239892 10.572331 253.013846 0.049324
11.319034 0.657480 0.499580 0.065490 -3.162231 2.850576 15.268392 375.407119 0.049337
13.043927 0.468245 0.947195 0.065490 -0.898328 -2.498301 10.356570 289.379566 0.049385
